customer_id,age,tenure_months,risk_profile,home_country,tx_id,tx_datetime,channel,mcc,country,amount,device_trust_score,distance_km,attempts_1h,is_night,is_weekend,is_international,avg_amount_7d,std_amount_7d,ratio_to_avg,prev_fraud_30d,fraud
C02162,33,110,low,RU,bf88d32f-38b4-4008-9a18-632453ed8286,2025-06-03T08:46,ecom,cash_withdrawal,RU,7982.84,0.844,0.09,1,0,0,0,2517.1,334.05,3.171,0,0
C00062,40,26,mid,RU,a9eef7f7-f691-4057-88c1-28f0d02dcf89,2025-06-03T18:11,ecom,apparel,DE,2759.04,1.0,17.52,0,0,0,1,4361.14,1203.88,0.633,0,0
C01742,35,118,low,TR,294b14c1-b093-4335-ab1e-fc1141e6ad40,2025-07-13T15:17,pos,fuel,RU,1183.39,0.874,4.08,0,0,1,1,2791.54,446.36,0.424,0,0
C02264,67,72,low,RU,1dcd66ea-a328-4ac0-8bb3-64a2edf29f2a,2025-07-15T14:44,pos,cash_withdrawal,RU,17170.04,0.831,5.99,0,0,0,0,2716.26,406.36,6.321,0,0
C00024,51,65,low,RU,1f6f0721-9eed-41d9-bb34-9eddbcccf030,2025-07-05T01:51,pos,cash_withdrawal,RU,9836.65,0.969,41.18,0,1,1,0,1780.88,363.45,5.523,0,0
C02300,36,62,low,RU,acfa6ab3-8a64-475e-a3ac-5b7ec665ec43,2025-06-04T09:18,pos,apparel,RU,1873.97,0.858,5.59,0,0,0,0,2470.92,530.15,0.758,0,0
C01812,31,22,low,RU,1e315309-8978-48d0-b773-bae65f2c9f75,2025-07-14T03:21,ecom,cash_withdrawal,RU,5126.86,0.088,3.76,0,1,0,0,1676.15,621.43,3.059,0,0
C01411,25,33,mid,CN,376feb45-53db-429b-b9a5-3d1be03caaa6,2025-07-07T20:35,ecom,digital_goods,RU,8709.44,0.857,9.4,0,0,0,1,4384.24,1447.16,1.987,0,0
C01728,58,38,low,RU,2e1d9b13-c4e2-46b8-8bb4-3b0823077734,2025-06-16T09:15,pos,fuel,RU,428.17,0.273,4.85,0,0,0,0,1827.04,778.04,0.234,0,0
C01572,24,55,mid,US,66dfc0e0-b442-483f-a6f7-0e0f9fbc6a69,2025-07-05T23:49,pos,apparel,RU,2295.67,0.836,0.6,0,1,1,1,4580.28,1225.0,0.501,0,0
C02013,19,20,low,US,6b71e288-f2ed-48bd-aab2-f885cfdef78d,2025-06-25T16:54,ecom,fuel,RU,2614.34,0.894,0.32,0,0,0,1,1335.74,11.92,1.957,0,0
C00805,69,34,low,RU,88bbf40a-51e3-4374-b74a-2c44c750acde,2025-06-17T18:36,ecom,ride_hailing,RU,3248.4,0.775,13.53,0,0,0,0,3492.96,525.49,0.93,0,0
C02014,77,116,low,RU,a3a6f429-8d6f-4a38-91c7-3a60957a278d,2025-06-03T21:04,pos,travel,TR,1397.29,0.274,5.31,0,0,0,1,1738.23,83.05,0.804,0,0
C01353,32,51,mid,RU,00f43135-fa3b-458f-9c01-5961d1210756,2025-07-05T12:17,ecom,apparel,TR,2906.97,0.91,4.58,0,0,1,1,3568.07,1222.91,0.815,0,0
C00741,65,76,low,US,ad87881b-9d9b-44ae-a0f6-cc4bc3f781d9,2025-06-30T08:02,ecom,travel,RU,10079.54,0.96,3.48,0,0,0,1,3168.64,381.11,3.181,0,0
C00745,74,44,low,RU,2acb88e4-2c5c-4310-9b77-8397208e74fe,2025-06-04T21:14,pos,ride_hailing,RU,1248.09,0.988,10.39,0,0,0,0,2260.89,547.25,0.552,0,0
C02207,30,15,low,RU,b3dd9a16-3e96-445f-8473-6ed2ad323d38,2025-07-10T02:03,ecom,cash_withdrawal,RU,2925.5,0.969,1.84,1,1,0,0,2875.24,215.63,1.017,0,0
C01498,51,10,low,KZ,550d8e72-3c35-48a2-a263-4d159a2119b1,2025-07-05T15:17,pos,food,RU,430.05,0.415,34.32,0,0,1,1,1258.18,835.7,0.342,0,0
C01185,77,68,low,RU,4c18c675-74e0-48f7-84b3-1b5da60a217d,2025-06-25T18:57,pos,cash_withdrawal,TR,8439.6,0.971,3.75,0,0,0,1,1473.18,594.07,5.729,0,0
C00482,58,98,low,RU,c2b3d421-5b58-414a-b713-079efaed962c,2025-07-04T22:31,ecom,food,RU,3702.53,0.221,0.99,0,0,0,0,2090.13,599.95,1.771,0,0
C00013,61,112,low,RU,6061e227-4f5a-49c6-89f6-20f4cbb521c4,2025-06-14T19:40,pos,digital_goods,KZ,476.53,0.294,6.56,0,0,1,1,1665.91,271.14,0.286,0,0
C02281,79,63,low,RU,9322e6e2-a789-4edc-be08-d3f43009e3eb,2025-06-22T21:19,ecom,food,RU,2838.51,0.957,3.04,0,0,1,0,1353.37,245.27,2.097,0,0
C01035,19,26,mid,RU,e786537f-0313-4b11-bcca-784dbd858255,2025-06-13T00:11,atm,food,RU,3058.56,0.724,15.29,1,1,0,0,4938.86,1407.22,0.619,0,0
C01523,29,101,low,RU,4fb21ead-596c-4b66-8026-dec548ef3319,2025-07-06T23:17,ecom,fuel,RU,4600.65,0.757,3.15,0,1,1,0,2106.55,278.42,2.184,0,0
C01277,31,3,low,KZ,59bd9a68-8608-4954-b2f6-c17addf22d9b,2025-06-02T06:14,p2p,food,DE,7088.14,0.922,3.71,0,0,0,1,1240.57,321.37,5.714,0,1
C01831,66,47,low,RU,949e54d3-89e0-4290-863e-f7f42e24c125,2025-06-12T09:28,pos,fuel,CN,385.55,0.813,0.38,0,0,0,1,1890.52,363.47,0.204,0,0
C01368,41,71,low,RU,e6d184d9-4dc4-4183-a440-3a2ac53e3a47,2025-06-06T07:51,pos,cash_withdrawal,RU,19721.99,1.0,8.1,1,0,0,0,1981.5,229.62,9.953,0,0
C01982,44,72,low,TR,f64f2c35-077c-4fb9-8be0-5d2aea16e381,2025-06-27T01:26,p2p,digital_goods,DE,29747.79,0.882,10.46,0,1,0,1,1850.89,353.26,16.072,0,0
C01046,79,41,mid,RU,2ad51177-47c4-43cf-bfa8-56945b50f51e,2025-07-01T10:30,pos,apparel,RU,2935.3,0.82,17.01,0,0,0,0,3975.68,1035.44,0.738,0,0
C01250,69,73,high,RU,f4d44f31-9857-44a6-a9c0-475b531c626c,2025-06-19T12:57,ecom,travel,US,10865.45,0.782,4.32,1,0,0,1,5703.87,2330.19,1.905,0,0
C00776,48,33,low,RU,9277d30b-5997-4639-b905-b5a65e4faca5,2025-06-17T08:18,pos,cash_withdrawal,DE,5509.95,0.969,2.12,0,0,0,1,2103.98,41.33,2.619,0,0
C00018,28,27,mid,RU,1a9f9f2d-cb59-472f-a385-a64d022d45b6,2025-07-10T16:30,pos,travel,KZ,810.3,0.93,14.4,0,0,0,1,4146.97,1167.19,0.195,0,0
C00995,25,10,mid,RU,596e7f63-6b66-4d23-9180-98b361af05c2,2025-07-09T21:01,ecom,fuel,TR,5778.65,0.918,1.17,0,0,0,1,5064.25,975.96,1.141,0,0
C00097,24,10,high,RU,2f61c4f2-ccff-497d-95a5-a832ba547c15,2025-06-19T06:19,pos,ride_hailing,KZ,335.23,0.873,3.76,1,0,0,1,5466.18,2027.88,0.061,0,0
C01266,51,109,mid,DE,e8e0fba5-9c47-45e4-8b7b-73f2a259c856,2025-06-07T23:15,p2p,ride_hailing,DE,7349.76,0.924,2.05,1,1,1,0,3744.96,1431.67,1.963,0,0
C00763,43,2,low,DE,a00e287b-07cd-4694-8dc2-4596f3c2f8c1,2025-06-08T13:32,pos,cash_withdrawal,RU,14880.43,0.975,0.75,1,0,1,1,1780.36,462.33,8.358,0,0
C02267,67,89,low,RU,453d8861-c512-4f9e-9e45-e747a249f990,2025-06-10T00:44,atm,cash_withdrawal,RU,7765.4,0.315,18.78,0,1,0,0,1922.93,429.86,4.038,0,0
C01527,79,71,low,RU,38d2c2c9-f5f6-4f75-a439-3f6a6c13f889,2025-06-13T14:03,ecom,ride_hailing,KZ,969.14,0.946,5.12,2,0,0,1,1718.38,361.29,0.564,0,0
C00077,64,19,low,RU,d54096e7-84ed-4f48-9675-06bcf3ff4570,2025-07-03T06:40,ecom,fuel,RU,7556.98,0.886,3.16,1,0,0,0,1945.79,226.39,3.884,0,0
C01508,75,90,low,RU,7bad9871-fb9c-4ba0-875c-f4260bf34347,2025-06-17T20:33,p2p,digital_goods,RU,13972.67,0.984,10.7,0,0,0,0,2806.15,535.26,4.979,0,0
C01892,55,52,low,US,4f1b0bf7-8e1e-4538-9eb7-acc4219e30d6,2025-07-14T01:27,pos,digital_goods,RU,3272.18,0.091,9.49,0,1,0,1,2098.59,573.58,1.559,0,0
C01659,76,72,low,KZ,b53e0c9f-90a9-4ca7-8133-a7cadac8f038,2025-06-15T19:04,pos,travel,RU,2359.22,0.781,17.99,0,0,1,1,1486.53,454.33,1.587,0,1
C02447,19,20,low,RU,c2d0e393-f174-4d9f-9be0-305d9743f75b,2025-06-21T14:06,ecom,ride_hailing,RU,1817.35,0.852,0.23,0,0,1,0,1701.82,59.31,1.068,0,0
C02302,22,34,low,DE,ec30868f-db0d-4459-b935-4ab137ac9aa2,2025-07-13T00:09,pos,electronics,RU,1620.63,0.958,1.5,0,1,1,1,1488.59,50.68,1.089,0,0
C00693,73,36,low,US,79a94d45-ea18-4173-afc4-5c7d1efc716a,2025-07-11T21:53,ecom,food,RU,2955.65,0.85,9.2,0,0,0,1,1469.51,560.84,2.011,0,0
C01675,26,83,low,TR,a220ffc3-e8cb-4139-9174-854ae408e91d,2025-06-21T12:04,p2p,food,RU,26010.72,0.326,36.95,1,0,1,1,1806.19,506.65,14.401,0,1
C00373,60,25,high,DE,02e09216-5ae8-4a1f-b9e4-2533279ef57f,2025-06-10T12:06,p2p,cash_withdrawal,RU,23436.12,0.732,5.67,0,0,0,1,5770.4,1946.01,4.061,0,0
C00075,39,32,low,RU,28f3b12a-7d33-43bd-ae06-6d3bf569db1d,2025-06-08T08:30,pos,apparel,KZ,3684.96,1.0,2.61,0,0,1,1,2152.75,56.43,1.712,0,0
C01118,59,39,high,RU,cd4f317d-47b3-41d0-8ab1-54ae7949aba7,2025-06-03T09:34,pos,travel,RU,1649.57,0.874,3.5,0,0,0,0,6509.24,2262.44,0.253,0,0
C00529,21,4,low,DE,bbe8b7f2-8f62-41ef-8efc-61d34d9e6d54,2025-07-08T05:17,pos,ride_hailing,RU,2784.18,0.942,2.44,0,1,0,1,1843.81,389.3,1.51,0,0
C00352,65,5,mid,RU,a3b3f4b3-e9b5-4f9f-b987-9f95ac19d1eb,2025-06-10T03:43,atm,ride_hailing,RU,10680.96,0.297,7.38,0,1,0,0,3314.07,1379.2,3.223,0,0
C02113,49,34,low,TR,3ba53065-07f9-4368-97b4-22978f70ac2d,2025-06-30T05:49,ecom,apparel,RU,2138.78,1.0,9.96,0,1,0,1,1906.89,140.6,1.122,0,0
C01526,31,80,low,TR,2a68f3fe-34da-46ff-a44f-60f2ff1f2663,2025-06-30T12:25,pos,digital_goods,KZ,1558.25,0.874,5.87,1,0,0,1,2316.81,161.61,0.673,0,0
C01949,42,7,mid,RU,87e15093-b3e6-433c-88f8-9441b71d91dd,2025-06-11T14:56,pos,apparel,DE,764.75,0.838,1.79,0,0,0,1,3370.18,797.47,0.227,0,1
C01509,31,23,low,DE,070c7be7-db2e-4664-a589-241f9dee5de4,2025-06-26T14:07,ecom,electronics,RU,2258.66,1.0,3.22,0,0,0,1,1518.56,792.0,1.487,0,0
C01895,55,35,low,RU,e004117a-35fd-4797-8d51-25e240ff002e,2025-06-15T12:12,pos,ride_hailing,US,2268.46,0.977,4.38,0,0,1,1,1861.74,258.78,1.218,0,0
C01634,52,52,low,RU,e3455c32-a7b7-405d-a6ac-a74447085540,2025-06-02T19:34,ecom,electronics,RU,9933.67,0.946,47.91,0,0,0,0,1291.16,481.98,7.694,0,0
C00353,72,89,low,CN,189ff050-61a1-4590-88c9-04f746904b96,2025-06-01T09:20,pos,fuel,KZ,749.4,0.976,1.82,0,0,1,1,1082.96,422.03,0.692,0,0
C00673,61,98,low,US,5886e496-a22c-43c4-aef5-2e2a4ca73faa,2025-06-26T10:52,ecom,ride_hailing,RU,1917.31,0.909,4.05,1,0,0,1,2648.68,573.61,0.724,0,0
C01094,38,4,low,RU,505c26fb-9fc2-45b3-99e5-1b3e3e01e6a9,2025-06-23T14:12,atm,travel,RU,13546.54,0.674,7.41,0,0,0,0,3088.2,665.48,4.387,0,0
C01816,39,63,low,RU,f8856966-3d6d-4943-957a-de37e7365e6d,2025-07-05T05:57,pos,travel,RU,2015.66,0.286,13.75,0,1,1,0,1054.62,648.39,1.911,0,1
C01506,41,76,low,RU,f51e376c-f91b-4a05-95fd-74d67b7483fc,2025-07-12T22:20,pos,food,RU,1082.65,0.13,26.12,0,0,1,0,2185.7,871.75,0.495,0,0
C00913,28,99,low,RU,6fd5847d-31d3-4597-b8cb-960d7cae4ae2,2025-06-07T22:25,ecom,cash_withdrawal,KZ,3412.59,0.992,13.59,0,0,1,1,2720.66,29.75,1.254,0,0
C02058,53,70,low,TR,4acc7464-c414-452f-93f1-5e7e9914b031,2025-06-30T05:40,p2p,food,RU,8463.0,0.99,9.17,0,1,0,1,2418.59,82.11,3.499,0,0
C01209,77,60,low,RU,21db5ad7-adef-4df8-a184-d350480a143a,2025-06-24T19:25,pos,food,KZ,1864.14,1.0,3.19,0,0,0,1,1842.67,441.98,1.012,0,0
C01077,57,64,mid,CN,26fabac4-e811-4304-8d1b-62e60ed11c11,2025-06-08T03:01,pos,cash_withdrawal,US,5104.22,0.868,1.4,0,1,1,1,3816.9,1356.82,1.337,0,0
C00507,69,17,low,DE,addd15f8-9e50-4388-94da-5105beffaa1a,2025-06-06T23:27,pos,apparel,DE,1366.98,0.817,6.57,0,1,0,0,2545.25,658.07,0.537,0,0
C00056,72,13,low,RU,10867efd-5d66-42b4-b17a-a4195f910663,2025-07-04T12:53,ecom,cash_withdrawal,TR,9636.81,0.779,2.66,0,0,0,1,1719.22,256.47,5.605,0,0
C00626,38,85,high,DE,8b370735-8c3b-485b-bbc0-549c4bf0eb91,2025-07-13T15:06,ecom,digital_goods,RU,10563.24,0.33,9.73,0,0,1,1,5357.32,2009.31,1.972,1,0
C00807,29,60,low,RU,3669c89e-4eea-457b-b7a0-a136f9ec54b6,2025-06-11T05:56,ecom,cash_withdrawal,RU,15494.7,0.845,2.73,0,1,0,0,1429.14,427.25,10.842,0,0
C01581,59,71,low,RU,57bf93fd-2451-47e7-990e-0ae3c308ed6d,2025-06-23T09:26,ecom,ride_hailing,KZ,5273.69,0.933,2.06,0,0,0,1,2249.83,323.06,2.344,0,0
C01024,33,37,low,RU,604d43b2-f109-42e4-b399-40ff2718cc50,2025-06-08T08:21,ecom,cash_withdrawal,RU,5422.54,0.868,4.19,0,0,1,0,1971.29,618.22,2.751,0,0
C01129,47,24,low,RU,7ca151ff-fb9e-454a-bc94-821b80bd4abc,2025-06-05T00:46,pos,ride_hailing,RU,420.43,0.982,0.08,0,1,0,0,2122.06,491.91,0.198,0,0
C01883,31,87,low,RU,68cf77da-ae9a-4c98-9e4a-a89bf5575043,2025-07-14T09:28,ecom,digital_goods,KZ,3834.25,0.743,11.76,1,0,0,1,2036.85,376.41,1.882,0,0
C00795,64,49,low,RU,4c9d8c2f-58de-4ae2-b70e-96493209c6f3,2025-06-01T13:24,pos,electronics,RU,4889.41,0.931,5.91,1,0,1,0,2112.38,136.9,2.315,0,0
C00228,20,97,mid,KZ,ddf2ac28-772e-41ef-b386-8f359e4de1e9,2025-06-12T14:23,ecom,cash_withdrawal,RU,3636.27,0.915,4.75,0,0,0,1,3709.94,1079.7,0.98,0,0
C00149,22,116,low,RU,77288e0b-b55a-4693-ace6-49fa29476bc0,2025-06-19T05:33,ecom,ride_hailing,RU,5013.93,0.853,2.91,1,1,0,0,1925.58,37.0,2.604,0,0
C00602,56,47,low,RU,eced021e-029d-483a-9424-f7c68b00e7b8,2025-06-16T18:18,pos,food,RU,916.41,0.907,8.78,0,0,0,0,1517.66,412.5,0.604,0,0
C02060,43,56,low,RU,3e5618aa-b5cb-4a3f-9f0b-d8b64559272d,2025-07-13T07:58,ecom,travel,RU,4049.02,0.957,0.31,0,0,1,0,2883.88,445.66,1.404,0,0
C00055,67,12,low,RU,e25dc673-fc67-4da8-a4f6-04d0679ff81d,2025-06-23T13:32,pos,fuel,DE,4487.75,0.872,10.83,0,0,0,1,1964.76,568.58,2.284,0,0
C00905,20,11,mid,DE,92c0b80f-bce8-4787-a476-cf57a2b6fc25,2025-06-05T13:41,atm,fuel,RU,3122.5,0.973,3.24,0,0,0,1,3598.05,1243.49,0.868,0,0
C01058,74,80,low,RU,53dbe767-0e41-4113-8ae3-6118d7e574f6,2025-06-05T15:35,p2p,apparel,RU,11260.87,1.0,1.19,1,0,0,0,1389.92,535.53,8.102,0,0
C01216,29,74,low,RU,1af562e9-907b-4045-b103-d16e6bf4903c,2025-06-19T15:59,pos,cash_withdrawal,RU,14067.5,0.152,29.78,0,0,0,0,1716.84,237.35,8.194,0,1
C01367,53,22,low,RU,217cb198-f667-479e-82fb-3ee9437ab8d3,2025-06-22T22:16,p2p,travel,RU,34401.53,0.845,5.63,0,0,1,0,1634.72,300.16,21.044,0,0
C01842,24,42,low,KZ,5d52391b-492f-426c-bd0d-17a11d5bc3c4,2025-06-27T03:28,p2p,fuel,RU,9916.07,0.983,7.65,0,1,0,1,2069.1,516.58,4.792,0,0
C01246,76,93,high,KZ,08f63b54-139e-452e-a25c-b0cbfad97ada,2025-07-10T11:22,pos,fuel,DE,1868.43,0.951,6.17,0,0,0,1,6221.27,2052.75,0.3,0,0
C00266,22,16,low,RU,096fb4e2-06e6-4aca-953d-5f3171dac27c,2025-07-13T01:41,pos,apparel,RU,545.56,0.864,19.44,0,1,1,0,1459.26,287.56,0.374,0,0
C01304,37,82,low,RU,546369ef-bb28-49db-8840-e30abef8c4cc,2025-07-13T20:43,pos,food,RU,1287.98,0.89,11.64,0,0,1,0,1937.34,282.97,0.665,0,0
C00626,38,85,high,DE,f8670d91-6bdd-4ace-9eba-9dbe623a5cd1,2025-06-17T01:30,pos,cash_withdrawal,RU,6754.64,0.898,2.0,0,1,0,1,5431.69,2370.55,1.244,0,0
C00694,26,51,low,KZ,2208612a-ab0a-4947-b496-296975db7d53,2025-06-26T01:22,p2p,cash_withdrawal,CN,11914.32,0.334,14.17,0,1,0,1,2478.57,256.03,4.807,0,0
C01696,20,77,low,RU,9e214e77-b109-4553-b4b2-032d2770aade,2025-06-26T15:43,pos,food,RU,2790.75,0.917,0.35,0,0,0,0,2139.03,149.69,1.305,0,0
C01208,50,103,low,RU,46991cf2-5629-42b8-9fc6-422162b4036e,2025-06-17T09:34,pos,food,RU,981.87,0.99,10.2,0,0,0,0,1751.1,216.77,0.561,0,0
C02019,42,4,low,CN,4a0e17a4-eee5-4b3a-89b8-ec6a16fde66b,2025-06-05T15:59,pos,food,RU,2822.47,0.283,1.12,0,0,0,1,1668.19,556.08,1.692,0,0
C01947,34,60,low,KZ,74658a81-a38d-4898-af5c-75c3d34bb90c,2025-06-10T04:12,ecom,food,US,924.77,0.886,20.45,0,1,0,1,1861.91,309.77,0.497,0,0
C01074,76,105,low,RU,d1f8f2cb-55cf-4f70-b620-47c3ea201421,2025-07-09T04:29,p2p,food,TR,3819.4,0.94,3.28,0,1,0,1,2360.71,249.21,1.618,0,0
C01379,31,35,low,CN,63cd2af3-6690-4e55-9998-7cd58478d5d2,2025-06-21T22:13,pos,electronics,RU,2543.23,0.753,14.88,1,0,1,1,2305.97,564.91,1.103,0,0
C00399,57,16,high,RU,b8b6c782-82b2-4c46-b6d9-7053fd7b8e36,2025-07-02T20:04,pos,electronics,CN,1442.57,0.953,37.87,0,0,0,1,6181.33,2127.6,0.233,0,0
C02024,61,37,mid,KZ,cae5160b-bf89-446b-8649-79995df265fd,2025-07-02T07:33,p2p,food,KZ,31043.0,0.243,6.63,0,0,0,0,4089.27,1005.53,7.591,0,0
C01448,75,91,low,RU,251138aa-1e46-438d-8689-18bd55116097,2025-06-08T02:25,ecom,electronics,DE,3951.92,0.853,0.72,0,1,1,1,1821.3,383.52,2.17,0,0
C01572,24,55,mid,US,33ef359d-4457-4ff7-971b-7eb0d49c4b39,2025-06-15T02:34,pos,apparel,DE,3734.53,0.879,31.05,0,1,1,1,4235.28,1246.27,0.882,0,0
C02338,59,8,mid,KZ,9685b2f3-24d4-41aa-b1b0-afcd906d9cb8,2025-06-21T03:41,ecom,food,CN,5580.2,0.769,0.74,1,1,1,1,3090.37,1334.71,1.806,0,0
C00798,73,97,low,RU,267ac06a-0c27-4cf4-977a-4a03c1231162,2025-07-10T05:11,p2p,travel,US,8275.47,0.936,13.0,0,1,0,1,1972.53,435.71,4.195,0,0
C02184,57,61,high,TR,383fa748-21ce-4962-8cc5-dd462b8ddb74,2025-07-07T18:36,ecom,food,RU,3538.87,0.875,3.39,1,0,0,1,6652.98,2089.11,0.532,1,0
C02034,27,5,low,RU,5ec009c7-d1ca-4720-9731-54d5a5dc314f,2025-07-08T06:12,p2p,ride_hailing,CN,480.18,0.91,21.63,1,0,0,1,2529.0,354.13,0.19,0,0
C02235,27,41,low,RU,26ac9d6d-a23e-40bd-a4e5-497e0710a559,2025-07-02T04:28,pos,apparel,RU,1905.46,0.327,0.29,0,1,0,0,2562.62,191.44,0.744,0,0
C00983,67,43,low,RU,f3739e9b-6e28-477e-a66c-0088067e90e9,2025-06-20T19:04,ecom,fuel,CN,4419.26,0.788,12.49,0,0,0,1,2353.7,169.59,1.878,0,0
C00434,37,107,low,KZ,44c40b1e-72ad-4422-93db-3c95e84a7524,2025-07-08T06:03,pos,electronics,RU,4391.38,1.0,5.08,0,0,0,1,1592.68,721.76,2.757,0,0
C00902,56,40,mid,RU,87e6c2dc-df90-47b5-a9ed-860e8f2e3644,2025-06-29T01:41,pos,travel,RU,1022.22,0.945,6.21,0,1,1,0,3734.91,1458.56,0.274,0,0
C01281,63,32,low,KZ,d94e047f-f741-45a5-b5fb-c2cb35d2316e,2025-06-05T10:51,p2p,food,DE,11581.77,0.897,17.19,1,0,0,1,2144.36,574.05,5.401,0,0
C00185,53,5,mid,RU,7cbcf8c8-54eb-4624-9575-a6003a032143,2025-06-25T01:12,p2p,digital_goods,KZ,35677.77,0.675,5.67,0,1,0,1,4033.85,1155.65,8.845,0,1
C00995,25,10,mid,RU,cb5c56e1-8660-4269-8f37-da6e78a8efae,2025-07-09T13:49,pos,food,RU,3284.83,0.852,18.46,0,0,0,0,3314.92,1507.58,0.991,0,0
C00806,52,56,mid,RU,e6a81cbd-993e-4a7c-b71c-8ba6e03af859,2025-07-13T07:03,ecom,ride_hailing,RU,2158.52,0.93,10.52,0,0,1,0,3876.92,1164.33,0.557,0,0
C01388,70,30,mid,RU,b14146f2-3bf0-44c9-a902-aeb8af36b3cb,2025-06-05T13:38,pos,ride_hailing,RU,5550.27,1.0,7.63,2,0,0,0,3596.09,1100.39,1.543,0,0
C01246,76,93,high,KZ,ed9a4f2f-8d19-4db5-bff5-b971ea54b013,2025-06-23T10:38,pos,digital_goods,RU,3189.62,0.941,1.74,0,0,0,1,5991.69,2424.51,0.532,0,0
C00541,44,47,low,RU,d309aacd-9441-4a09-85e6-b0d9e432bcff,2025-06-16T11:24,pos,cash_withdrawal,RU,5930.08,0.911,7.97,0,0,0,0,2450.94,401.37,2.42,0,0
C02267,67,89,low,RU,c8d04c3e-38b0-4bce-a04e-0fcb7924c498,2025-06-20T16:27,atm,digital_goods,RU,4827.31,0.977,1.09,1,0,0,0,2232.98,235.09,2.162,0,0
C02020,21,109,mid,RU,83af2f23-d0ec-4e75-9e62-46c39bb45267,2025-06-20T16:38,pos,travel,RU,4959.11,0.962,2.87,0,0,0,0,4117.4,1482.39,1.204,0,0
C01853,79,118,high,RU,df48865a-085c-4bcf-82de-8267e029aca5,2025-07-01T22:58,pos,apparel,RU,833.65,0.938,35.01,1,0,0,0,6031.12,1927.29,0.138,0,0
C01118,59,39,high,RU,74f3e41f-9978-4bbc-8cef-083c2c416afc,2025-06-06T07:41,pos,food,RU,1151.3,0.818,0.88,0,0,0,0,5884.13,2019.61,0.196,0,0
C01428,31,4,high,RU,2323d624-3833-4960-95df-098e66413ddf,2025-06-28T23:24,ecom,apparel,RU,1385.52,1.0,4.08,0,1,1,0,5405.33,2356.92,0.256,0,0
C00745,74,44,low,RU,22ff4fcd-3aca-4426-84ee-8dea8f36499e,2025-07-04T08:26,pos,digital_goods,RU,2608.28,0.91,19.52,0,0,0,0,2689.54,730.89,0.97,0,0
C01331,35,50,low,TR,142af3df-a51c-4c41-be9e-7d33adcb6d8f,2025-06-20T13:21,ecom,ride_hailing,RU,6719.95,0.863,23.95,0,0,0,1,1744.48,377.48,3.852,0,0
C00104,40,100,low,RU,c9a48fdd-e744-4943-be15-3c3cb0a729dc,2025-06-08T04:05,ecom,apparel,RU,2022.16,1.0,6.33,2,1,1,0,2842.24,264.78,0.711,0,0
C00058,52,86,low,US,50a8c1b4-96c6-43a2-8ba2-b29b64917297,2025-06-29T17:19,pos,travel,RU,4262.43,0.982,0.0,1,0,1,1,2397.65,570.86,1.778,0,0
C01751,33,68,low,KZ,7be65b8f-8757-4db2-97a8-4a02bbb94160,2025-07-07T11:37,pos,food,TR,1035.66,0.883,4.67,1,0,0,1,1402.18,377.85,0.739,0,0
C00288,37,91,mid,RU,277f0f11-1ee0-4bc6-b76e-cdf653ff8a70,2025-07-05T00:35,ecom,food,KZ,1500.67,0.988,10.9,0,1,1,1,3726.86,1153.41,0.403,0,0
C01118,59,39,high,RU,05a4df2b-496c-45fa-8b92-fbc67cca67c3,2025-07-08T19:22,pos,cash_withdrawal,RU,6764.5,0.893,1.26,0,0,0,0,5652.37,1903.81,1.197,0,0
C01494,70,35,low,RU,c6b828e0-e140-4d20-9377-d4cd8dc3bfc1,2025-06-20T09:03,atm,travel,RU,3493.31,0.966,8.03,0,0,0,0,2322.81,435.93,1.504,0,0
C00128,59,9,low,RU,3e7fc7e9-9898-4200-a9ad-e636979b7329,2025-06-09T12:48,p2p,ride_hailing,RU,7560.51,0.961,6.79,0,0,0,0,1608.13,180.0,4.701,0,0
C00124,67,99,mid,RU,cd66c91b-5ada-44a0-9380-9727eb328c79,2025-07-06T04:57,pos,travel,RU,689.71,0.895,0.12,0,1,1,0,4277.93,928.31,0.161,0,0
C01117,71,89,low,RU,166aa8d1-9c05-4631-80e0-3902b5f20f5f,2025-07-02T19:07,ecom,digital_goods,RU,736.97,0.859,1.02,1,0,0,0,1650.99,962.33,0.446,0,0
C01967,29,48,high,RU,68a4acb7-2e94-4bba-857f-ca1fad5ccae2,2025-07-11T09:43,pos,food,RU,1058.33,0.138,1.87,1,0,0,0,6022.34,2412.16,0.176,0,0
C02217,36,16,mid,RU,0a480cfd-bcc4-480c-88a2-678f9b888877,2025-06-02T02:27,ecom,digital_goods,DE,1979.33,0.831,1.16,0,1,0,1,4753.47,1196.78,0.416,0,0
C00675,62,66,low,RU,2acdfedf-c27f-4c93-a004-bd3bb9bfc7dc,2025-06-09T05:34,pos,travel,CN,828.58,0.907,1.65,0,1,0,1,2548.53,133.91,0.325,0,0
C00802,23,19,mid,KZ,10492500-19ce-4c69-a8f4-d2f653ec828c,2025-06-27T14:26,ecom,cash_withdrawal,RU,7349.46,0.955,3.53,1,0,0,1,5502.03,1565.83,1.336,0,0
C00830,37,83,mid,RU,ba38f7e2-53ca-4508-803d-b6b28bb16435,2025-06-26T23:21,pos,travel,US,432.95,0.181,0.7,1,1,0,1,4267.67,1060.83,0.101,0,0
C00674,79,99,high,DE,5b6e0b63-b5d4-408c-909c-29252f0755ef,2025-06-20T22:41,pos,apparel,RU,4125.68,0.874,0.47,0,0,0,1,6145.52,2754.58,0.671,0,0
